ID,Sesion,Nivel,Intento,Tipo,Tiempo inicio,Tiempo respuesta,Tiempo reaccion(s),Respuesta
22,3,1,1,Parada,15:01:31.873,15:01:33.026,1.153,-
22,3,1,1,Ubicacion,15:01:33.026,,,Erroneo
22,3,1,1,Parada,15:01:39.239,15:01:40.273,1.034,-
22,3,1,1,Ubicacion,15:02:22.503,,,Erroneo
22,3,1,2,Parada,15:03:51.399,15:03:52.452,1.053,-
22,3,1,2,Dormir,15:03:57.099,15:03:57.866,0.767,Correcto
22,3,1,2,Dormir,15:04:04.465,15:04:05.432,0.967,Correcto
22,3,1,2,Ubicacion,15:04:10.465,,,Erroneo
22,3,1,2,Parada,15:04:12.031,15:04:13.584,1.553,-
22,3,1,3,Parada,15:05:48.877,15:05:50.296,1.419,-
22,3,1,3,Dormir,15:05:53.376,15:05:54.096,0.72,Correcto
22,3,1,3,Parada,15:06:02.243,15:06:02.977,0.734,-
22,3,1,3,Parada,15:06:09.209,15:06:09.943,0.734,-
22,3,1,3,Parada,15:06:16.175,15:06:17.242,1.067,-
22,3,1,3,Ubicacion,15:06:18.276,,,Correcto
22,3,1,3,Dormir,15:06:21.908,15:06:22.776,0.868,Correcto
22,3,1,3,Ubicacion,15:06:54.607,,,Correcto
22,3,2,1,Parada,15:08:57.651,15:08:58.570,0.919,-
22,3,2,1,Ubicacion,15:09:14.951,,,Correcto
22,3,2,1,Parada,15:09:17.316,15:09:18.750,1.434,-
22,3,2,1,Dormir,15:09:21.849,15:09:23.002,1.153,Correcto
22,3,2,1,Dormir,15:09:29.582,15:09:30.683,1.101,Correcto
22,3,2,1,Parada,15:09:49.815,15:09:51.216,1.401,-
22,3,2,1,Parada,15:10:09.981,15:10:10.914,0.933,-
22,3,2,1,Ubicacion,15:10:48.746,,,Correcto
22,3,2,2,Parada,15:14:02.769,15:14:07.255,4.486,-
22,3,2,2,Ubicacion,15:14:25.069,,,Correcto
22,3,2,2,Parada,15:14:26.001,15:14:27.188,1.187,-
22,3,2,2,Dormir,15:14:31.834,15:14:32.936,1.102,Correcto
22,3,2,2,Dormir,15:14:39.533,15:14:40.535,1.002,Correcto
22,3,2,2,Parada,15:14:58.099,15:14:59.099,1.0,-
22,3,2,2,Parada,15:15:17.865,15:15:19.099,1.234,-
22,3,2,2,Ubicacion,15:15:57.031,,,Correcto
22,3,2,3,Ubicacion,15:17:54.826,,,Erroneo
22,3,2,4,Ubicacion,15:18:57.490,,,Erroneo
22,3,2,5,Parada,15:20:56.371,15:20:58.124,1.753,-
22,3,2,5,Dormir,15:21:05.904,15:21:09.338,3.434,Correcto
22,3,2,5,Parada,15:21:25.336,15:21:26.356,1.02,-
22,3,2,5,Parada,15:21:45.068,15:21:49.469,4.401,-
22,3,2,5,Dormir,15:22:00.401,15:22:01.402,1.001,Correcto
22,3,2,5,Ubicacion,15:22:25.734,,,Correcto
22,3,2,6,Parada,15:24:33.682,15:24:34.835,1.153,-
22,3,2,6,Parada,15:24:53.582,15:24:54.734,1.152,-
22,3,2,6,Parada,15:25:13.481,15:25:14.981,1.5,-
22,3,2,6,Dormir,15:25:16.514,15:25:17.414,0.9,Correcto
22,3,2,6,Parada,15:25:39.679,15:25:41.180,1.501,-
22,3,2,6,Ubicacion,15:25:42.180,,,Correcto
22,3,2,6,Dormir,15:25:50.545,15:25:51.646,1.101,Correcto
22,3,2,6,Ubicacion,15:26:06.545,,,Correcto
22,3,2,7,Parada,15:28:49.048,15:28:50.301,1.253,-
22,3,2,7,Ubicacion,15:29:08.114,,,Correcto
22,3,2,7,Parada,15:29:09.047,15:29:10.533,1.486,-
22,3,2,7,Parada,15:29:29.201,15:29:30.236,1.035,-
22,3,2,7,Dormir,15:29:42.734,15:29:44.334,1.6,Correcto
22,3,2,7,Parada,15:29:55.634,15:29:56.901,1.267,-
22,3,2,7,Dormir,15:29:58.432,15:30:02.400,3.968,Correcto
22,3,2,7,Ubicacion,15:30:43.865,,,Correcto
22,3,2,8,Parada,15:39:01.484,15:39:03.172,1.688,-
22,3,2,8,Ubicacion,15:39:22.084,,,Correcto
22,3,2,8,Dormir,15:39:20.350,15:39:22.318,1.968,Correcto
22,3,2,8,Parada,15:39:28.916,15:39:30.536,1.62,-
22,3,2,8,Parada,15:39:49.283,15:39:50.749,1.466,-
22,3,2,8,Parada,15:40:09.481,15:40:10.615,1.134,-
22,3,2,8,Dormir,15:40:29.374,15:40:29.909,0.535,Correcto
22,3,2,8,Ubicacion,15:40:54.229,,,Correcto
22,3,2,9,Parada,15:46:02.247,15:46:03.528,1.281,-
22,3,2,9,Parada,15:46:22.280,15:46:23.532,1.252,-
22,3,2,9,Ubicacion,15:46:27.280,,,Correcto
22,3,2,9,Parada,15:46:42.279,15:46:44.646,2.367,-
22,3,2,9,Dormir,15:46:47.745,15:46:48.778,1.033,Correcto
22,3,2,9,Dormir,15:46:55.378,15:46:56.545,1.167,Correcto
22,3,2,9,Parada,15:47:15.644,15:47:17.344,1.7,-
22,3,2,9,Ubicacion,15:47:56.475,,,Correcto
22,3,2,10,Parada,15:51:11.393,15:51:12.579,1.186,-
22,3,2,10,Ubicacion,15:51:28.259,,,Correcto
22,3,2,10,Parada,15:51:31.326,15:51:32.526,1.2,-
22,3,2,10,Dormir,15:51:45.025,15:51:45.577,0.552,Correcto
22,3,2,10,Dormir,15:51:59.991,15:52:01.058,1.067,Correcto
22,3,2,10,Ubicacion,15:53:03.221,,,Correcto
23,1,1,1,Parada,14:24:53.711,14:25:02.920,9.209,-
23,1,1,2,Parada,14:26:18.735,14:26:21.955,3.22,-
23,1,1,2,Parada,14:26:40.667,14:26:44.782,4.115,-
23,1,1,2,Ubicacion,14:26:52.561,,,Erroneo
23,1,1,2,Parada,14:27:03.494,14:27:07.094,3.6,-
23,1,1,2,Parada,14:27:25.816,14:27:29.810,3.994,-
23,1,1,3,Parada,14:29:45.375,14:29:54.961,9.586,-
23,1,1,3,Parada,14:30:13.706,14:30:15.741,2.035,-
23,1,1,3,Ubicacion,14:30:20.406,,,Erroneo
23,1,1,3,Parada,14:30:34.506,14:30:39.607,5.101,-
23,1,1,3,Parada,14:30:58.366,14:31:02.494,4.128,-
23,1,1,4,Parada,14:32:43.972,14:32:46.425,2.453,-
23,1,1,4,Ubicacion,14:33:11.704,,,Correcto
23,1,1,5,Parada,14:35:42.574,14:35:45.060,2.486,-
23,1,1,5,Parada,14:36:03.777,14:36:06.246,2.469,-
23,1,1,5,Ubicacion,14:36:23.539,,,Correcto
23,1,1,6,Dormir,14:37:48.962,14:37:54.282,5.32,Correcto
23,1,1,6,Parada,14:38:05.561,14:38:08.763,3.202,-
23,1,1,6,Parada,14:38:21.261,14:38:23.461,2.2,-
23,1,1,6,Ubicacion,14:38:40.727,,,Correcto
23,1,1,7,Dormir,14:40:09.878,14:40:13.397,3.519,Correcto
23,1,1,7,Parada,14:40:29.343,14:40:35.744,6.401,-
23,1,1,7,Parada,14:40:48.242,14:40:51.277,3.035,-
23,1,1,7,Parada,14:41:03.775,14:41:06.276,2.501,-
23,1,1,7,Ubicacion,14:41:15.708,,,Correcto
23,1,1,7,Parada,14:41:18.774,14:41:23.708,4.934,-
23,1,1,8,Dormir,14:42:53.381,14:42:55.800,2.419,Correcto
23,1,1,8,Parada,14:43:05.514,14:43:09.980,4.466,-
23,1,1,8,Parada,14:43:16.213,14:43:19.147,2.934,-
23,1,1,8,Parada,14:43:25.379,14:43:30.613,5.234,-
23,1,1,8,Parada,14:43:36.845,14:43:42.746,5.901,-
23,1,1,8,Ubicacion,14:44:03.138,,,Correcto
23,1,1,9,Dormir,14:46:18.448,14:46:24.068,5.62,Correcto
23,1,1,9,Parada,14:46:33.781,14:46:37.582,3.801,-
23,1,1,9,Parada,14:46:43.808,14:46:47.004,3.196,-
23,1,1,9,Parada,14:46:53.236,14:46:55.237,2.001,-
23,1,1,9,Ubicacion,14:46:58.535,,,Correcto
23,1,1,9,Ubicacion,14:47:48.528,,,Correcto
24,1,1,1,Parada,15:11:56.541,15:12:03.577,7.036,-
24,1,1,2,Parada,15:14:42.196,15:14:44.214,2.018,-
24,1,1,3,Parada,15:17:27.159,,Tiempo excedido,Erroneo
24,1,2,1,Parada,15:21:04.271,,Tiempo excedido,Erroneo
24,1,2,1,Parada,15:21:28.136,15:21:30.522,2.386,-
24,1,2,1,Ubicacion,15:21:36.736,,,Erroneo
24,1,2,1,Parada,15:21:49.269,,Tiempo excedido,Erroneo
24,1,2,1,Dormir,15:21:59.035,,Tiempo excedido,Erroneo
24,1,2,1,Dormir,15:22:13.501,15:22:16.568,3.067,Correcto
24,1,2,1,Ubicacion,15:22:21.600,,,Erroneo
24,1,2,1,Ubicacion,15:22:59.198,,,Erroneo
24,1,2,1,Ubicacion,15:23:34.231,,,Correcto
24,1,2,3,Parada,15:26:48.959,15:26:52.178,3.219,-
24,1,2,3,Parada,15:27:10.892,15:27:14.259,3.367,-
24,1,2,3,Dormir,15:27:23.624,15:27:26.459,2.835,Correcto
24,1,2,3,Parada,15:27:40.891,15:27:44.158,3.267,-
24,1,2,3,Parada,15:28:02.916,15:28:05.584,2.668,-
24,1,2,3,Ubicacion,15:29:08.764,,,Correcto
24,3,1,1,Parada,15:02:20.620,15:02:24.199,3.579,-
24,3,1,2,Dormir,15:05:33.321,15:05:37.139,3.818,Correcto
24,3,1,2,Parada,15:05:43.721,15:05:46.355,2.634,-
24,3,1,2,Ubicacion,15:05:57.521,,,Correcto
24,3,1,2,Parada,15:05:58.853,15:06:02.255,3.402,-
24,3,1,2,Ubicacion,15:06:11.619,,,Erroneo
24,3,1,2,Ubicacion,15:06:17.885,,,Erroneo
24,3,1,2,Ubicacion,15:06:24.152,,,Erroneo
24,3,1,2,Ubicacion,15:06:36.684,,,Erroneo
24,3,1,2,Ubicacion,15:06:42.951,,,Erroneo
24,3,1,2,Ubicacion,15:06:52.016,,,Correcto
24,3,1,2,Ubicacion,15:06:56.018,,,Correcto
24,3,1,2,Ubicacion,15:07:07.817,,,Correcto
24,3,1,3,Parada,15:08:48.906,15:08:57.491,8.585,-
24,3,1,3,Parada,15:09:09.972,15:09:12.606,2.634,-
24,3,1,3,Dormir,15:09:17.271,15:09:17.972,0.701,Correcto
24,3,1,3,Ubicacion,15:09:48.537,,,Correcto
24,3,1,4,Dormir,15:12:58.927,15:13:01.445,2.518,Correcto
24,3,1,4,Dormir,15:13:08.026,15:13:11.061,3.035,Correcto
24,3,1,4,Parada,15:13:19.226,15:13:21.327,2.101,-
24,3,1,4,Parada,15:13:27.559,15:13:30.127,2.568,-
24,3,1,4,Ubicacion,15:13:54.092,,,Correcto
24,3,1,5,Parada,15:17:48.352,15:17:51.702,3.35,-
24,3,1,5,Parada,15:17:57.918,15:18:00.219,2.301,-
24,3,1,5,Dormir,15:18:03.318,15:18:05.718,2.4,Correcto
24,3,1,5,Parada,15:18:13.884,15:18:16.252,2.368,-
24,3,1,5,Parada,15:18:22.450,15:18:24.111,1.661,-
24,3,1,5,Ubicacion,15:18:28.607,,,Correcto
24,3,1,5,Dormir,15:18:31.905,15:18:33.473,1.568,Correcto
24,3,1,5,Ubicacion,15:19:04.437,,,Correcto
24,3,2,2,Dormir,15:25:20.424,15:25:22.376,1.952,Correcto
24,3,2,2,Parada,15:25:28.957,15:25:31.476,2.519,-
24,3,2,2,Parada,15:25:50.223,15:25:53.723,3.5,-
24,3,2,2,Parada,15:26:12.488,15:26:14.556,2.068,-
24,3,2,2,Parada,15:26:33.287,15:26:36.521,3.234,-
24,3,2,2,Ubicacion,15:26:42.721,,,Erroneo
24,3,2,2,Dormir,15:26:42.720,15:26:45.420,2.7,Correcto
24,3,2,3,Parada,15:29:09.063,15:29:10.881,1.818,-
24,3,2,3,Dormir,15:29:18.663,15:29:21.648,2.985,Erroneo
24,3,2,3,Dormir,15:29:30.929,15:29:32.929,2.0,Correcto
24,3,2,3,Parada,15:29:39.528,15:29:41.462,1.934,-
24,3,2,3,Ubicacion,15:29:47.595,,,Correcto
24,3,2,3,Parada,15:30:00.227,15:30:02.595,2.368,-
24,3,2,3,Ubicacion,15:30:18.693,,,Correcto
24,3,2,3,Parada,15:30:21.360,15:30:23.794,2.434,-
24,3,2,4,Ubicacion,15:32:46.410,,,Erroneo
24,3,2,4,Dormir,15:32:46.391,15:32:48.677,2.286,Correcto
24,3,2,4,Dormir,15:32:55.257,15:32:57.791,2.534,Correcto
24,3,2,4,Parada,15:33:04.390,15:33:06.924,2.534,-
24,3,2,4,Parada,15:33:25.645,15:33:29.379,3.734,-
24,3,2,4,Ubicacion,15:33:45.911,,,Correcto
24,3,2,4,Parada,15:33:48.110,15:33:51.478,3.368,-
24,3,2,4,Parada,15:34:10.226,15:34:12.430,2.204,-
24,3,2,4,Ubicacion,15:34:25.426,,,Correcto
24,3,3,1,Parada,15:37:23.211,15:37:26.063,2.852,-
24,3,3,1,Parada,15:37:30.677,15:37:32.744,2.067,-
24,3,3,1,Dormir,15:37:34.277,15:37:37.378,3.101,Correcto
24,3,3,1,Parada,15:37:45.543,15:37:48.511,2.968,-
24,3,3,1,Parada,15:37:53.176,15:37:56.843,3.667,-
24,3,3,1,Ubicacion,15:38:01.510,,,Erroneo
24,3,3,1,Dormir,15:38:01.509,15:38:04.943,3.434,Correcto
24,3,3,1,Ubicacion,15:38:29.742,,,Correcto
24,3,3,2,Parada,15:46:20.495,15:46:24.348,3.853,-
24,3,3,2,Parada,15:46:28.995,15:46:32.763,3.768,-
24,3,3,2,Dormir,15:46:34.295,15:46:37.796,3.501,Correcto
24,3,3,2,Parada,15:46:45.961,15:46:53.061,7.1,-
24,3,3,2,Parada,15:46:57.727,15:47:00.061,2.334,-
24,3,3,2,Ubicacion,15:47:04.727,,,Erroneo
24,3,3,2,Dormir,15:47:04.726,15:47:07.395,2.669,Correcto
24,3,3,2,Ubicacion,15:47:33.626,,,Correcto
24,3,3,3,Parada,15:50:02.062,15:50:04.348,2.286,-
24,3,3,3,Parada,15:50:08.995,15:50:10.497,1.502,-
24,3,3,3,Dormir,15:50:13.595,15:50:16.529,2.934,Correcto
24,3,3,3,Parada,15:50:23.128,15:50:27.195,4.067,-
24,3,3,3,Parada,15:50:31.828,15:50:34.329,2.501,-
24,3,3,3,Ubicacion,15:50:36.328,,,Correcto
24,3,3,3,Dormir,15:50:43.694,15:50:46.161,2.467,Correcto
24,3,3,3,Ubicacion,15:51:01.360,,,Correcto
25,1,1,1,Parada,14:59:02.985,14:59:06.038,3.053,-
25,1,1,1,Parada,14:59:18.451,14:59:22.137,3.686,-
25,1,1,1,Ubicacion,15:00:14.271,,,Correcto
25,1,1,2,Parada,15:02:05.854,15:02:09.372,3.518,-
25,1,1,2,Parada,15:02:21.853,15:02:23.987,2.134,-
25,1,1,2,Ubicacion,15:02:48.153,,,Correcto
25,1,1,3,Parada,15:04:53.084,15:04:54.970,1.886,-
25,1,1,3,Parada,15:05:01.184,15:05:03.318,2.134,-
25,1,1,3,Dormir,15:05:26.783,15:05:32.017,5.234,Correcto
25,1,1,3,Ubicacion,15:05:37.049,,,Erroneo
25,1,1,4,Parada,15:07:55.431,15:07:58.050,2.619,-
25,1,1,4,Parada,15:08:04.264,15:08:06.165,1.901,-
25,1,1,4,Ubicacion,15:09:01.056,,,Correcto
25,1,1,5,Dormir,15:10:31.396,15:10:33.748,2.352,Correcto
25,1,1,5,Parada,15:10:40.329,15:10:42.363,2.034,-
25,1,1,5,Parada,15:10:48.595,15:10:50.029,1.434,-
25,1,1,5,Dormir,15:10:53.128,15:10:54.862,1.734,Correcto
25,1,1,5,Ubicacion,15:11:15.761,,,Correcto
25,1,1,6,Dormir,15:12:20.540,15:12:22.026,1.486,Correcto
25,1,1,6,Parada,15:12:28.607,15:12:31.741,3.134,-
25,1,1,6,Dormir,15:12:36.406,15:12:37.273,0.867,Correcto
25,1,1,6,Parada,15:12:43.872,15:12:47.407,3.535,-
25,1,1,6,Ubicacion,15:13:03.606,,,Correcto
25,1,2,1,Parada,15:14:51.205,15:14:54.224,3.019,-
25,1,2,1,Dormir,15:15:11.405,15:15:12.738,1.333,Correcto
25,1,2,1,Dormir,15:15:19.337,15:15:19.905,0.568,Correcto
25,1,2,1,Parada,15:15:26.503,15:15:29.604,3.101,-
25,1,2,1,Parada,15:15:48.369,15:15:51.903,3.534,-
25,1,2,1,Ubicacion,15:16:08.003,,,Correcto
25,1,2,2,Parada,15:17:59.857,,Tiempo excedido,Erroneo
25,1,2,2,Dormir,15:18:22.156,15:18:23.439,1.283,Correcto
25,1,2,2,Dormir,15:18:30.022,15:18:31.156,1.134,Correcto
25,1,2,2,Parada,15:18:37.755,15:18:39.456,1.701,-
25,1,2,2,Parada,15:18:58.220,15:19:00.622,2.402,-
25,1,2,2,Ubicacion,15:19:15.154,,,Correcto
25,1,3,1,Dormir,15:22:30.762,15:22:32.347,1.585,Correcto
25,1,3,1,Dormir,15:22:38.928,15:22:39.662,0.734,Correcto
25,1,3,1,Parada,15:22:46.260,15:22:47.728,1.468,-
25,1,3,1,Parada,15:22:52.394,15:22:53.728,1.334,-
25,1,3,1,Ubicacion,15:22:58.894,,,Correcto
25,3,1,1,Parada,14:58:55.701,14:58:57.921,2.22,-
25,3,1,1,Parada,14:59:04.134,14:59:06.903,2.769,-
25,3,1,1,Dormir,14:59:36.600,14:59:38.200,1.6,Correcto
25,3,1,1,Dormir,14:59:44.799,14:59:46.167,1.368,Correcto
25,3,1,1,Ubicacion,15:00:02.766,,,Correcto
25,3,1,2,Parada,15:01:32.433,15:01:35.219,2.786,-
25,3,1,2,Parada,15:01:41.432,15:01:42.966,1.534,-
25,3,1,2,Dormir,15:02:12.697,15:02:14.065,1.368,Correcto
25,3,1,2,Dormir,15:02:20.664,15:02:21.231,0.567,Correcto
25,3,1,2,Ubicacion,15:02:44.329,,,Correcto
25,3,2,1,Parada,15:04:15.569,15:04:18.955,3.386,-
25,3,2,1,Parada,15:04:37.668,15:04:42.102,4.434,-
25,3,2,1,Parada,15:05:00.867,15:05:03.968,3.101,-
25,3,2,1,Dormir,15:05:11.733,15:05:13.767,2.034,Correcto
25,3,2,1,Dormir,15:05:20.366,15:05:20.967,0.601,Correcto
25,3,2,1,Ubicacion,15:06:02.764,,,Correcto
25,3,2,2,Parada,15:08:19.346,15:08:21.599,2.253,-
25,3,2,2,Parada,15:08:40.334,15:08:43.429,3.095,-
25,3,2,2,Parada,15:09:02.155,15:09:04.156,2.001,-
25,3,2,2,Dormir,15:09:11.954,15:09:13.889,1.935,Correcto
25,3,2,2,Dormir,15:09:20.487,15:09:21.088,0.601,Correcto
25,3,2,2,Ubicacion,15:10:02.586,,,Correcto
25,3,2,3,Parada,15:11:33.425,15:11:35.145,1.72,-
25,3,2,3,Parada,15:11:53.890,15:11:56.592,2.702,-
25,3,2,3,Parada,15:12:15.357,15:12:16.758,1.401,-
25,3,2,3,Dormir,15:12:22.990,15:12:26.158,3.168,Correcto
25,3,2,3,Dormir,15:12:32.756,15:12:34.688,1.932,Correcto
25,3,2,3,Parada,15:12:50.688,15:12:52.983,2.295,-
25,3,2,3,Ubicacion,15:13:18.488,,,Correcto
25,3,2,4,Parada,15:15:04.121,15:15:05.707,1.586,-
25,3,2,4,Parada,15:15:24.453,15:15:26.854,2.401,-
25,3,2,4,Parada,15:15:45.619,15:15:47.812,2.193,-
25,3,2,4,Parada,15:16:08.196,15:16:12.398,4.202,-
25,3,2,4,Dormir,15:16:18.629,15:16:20.329,1.7,Correcto
25,3,2,4,Dormir,15:16:26.928,15:16:28.497,1.569,Correcto
25,3,2,4,Ubicacion,15:17:18.926,,,Erroneo
25,3,2,5,Parada,15:19:08.610,15:19:10.494,1.884,-
25,3,2,5,Parada,15:19:29.241,15:19:31.001,1.76,-
25,3,2,5,Parada,15:19:49.769,15:19:52.069,2.3,-
25,3,2,5,Parada,15:20:10.834,15:20:15.203,4.369,-
25,3,2,5,Dormir,15:20:21.434,15:20:23.166,1.732,Correcto
25,3,2,5,Dormir,15:20:29.767,15:20:31.235,1.468,Correcto
25,3,2,5,Ubicacion,15:21:13.766,,,Correcto
25,3,2,6,Ubicacion,15:23:33.609,,,Correcto
25,3,2,6,Parada,15:23:32.241,15:23:34.536,2.295,-
25,3,2,6,Parada,15:23:53.274,15:23:55.075,1.801,-
25,3,2,6,Parada,15:24:13.807,15:24:15.341,1.534,-
25,3,2,6,Dormir,15:24:23.138,15:24:25.568,2.43,Correcto
25,3,2,6,Dormir,15:24:32.138,15:24:32.807,0.669,Correcto
25,3,2,6,Parada,15:24:47.237,15:24:48.906,1.669,-
25,3,3,1,Parada,15:27:04.465,15:27:07.216,2.751,-
25,3,3,1,Parada,15:27:11.864,15:27:13.733,1.869,-
25,3,3,1,Parada,15:27:18.398,15:27:21.563,3.165,-
25,3,3,1,Parada,15:27:26.230,15:27:28.429,2.199,-
25,3,3,1,Dormir,15:27:37.795,15:27:39.166,1.371,Correcto
25,3,3,1,Dormir,15:27:45.763,15:27:46.564,0.801,Correcto
25,3,3,1,Ubicacion,15:28:04.093,,,Erroneo
25,3,3,1,Ubicacion,15:28:13.494,,,Erroneo
25,3,3,2,Parada,15:29:06.325,15:29:08.459,2.134,-
25,3,3,2,Parada,15:29:13.091,15:29:16.194,3.103,-
25,3,3,2,Parada,15:29:20.858,15:29:23.594,2.736,-
25,3,3,2,Parada,15:29:28.257,15:29:29.859,1.602,-
25,3,3,2,Dormir,15:29:39.223,15:29:40.492,1.269,Correcto
25,3,3,2,Dormir,15:29:47.090,15:29:47.954,0.864,Correcto
25,3,3,2,Ubicacion,15:30:06.057,,,Correcto
25,3,3,3,Parada,15:31:50.195,15:31:52.297,2.102,-
25,3,3,3,Parada,15:31:56.927,15:32:01.128,4.201,-
25,3,3,3,Parada,15:32:05.794,15:32:07.529,1.735,-
25,3,3,3,Parada,15:32:12.193,15:32:14.095,1.902,-
25,3,3,3,Dormir,15:32:23.460,15:32:25.262,1.802,Correcto
25,3,3,3,Dormir,15:32:31.859,15:32:32.760,0.901,Correcto
25,3,3,3,Ubicacion,15:32:46.260,,,Correcto
25,3,3,4,Parada,15:34:43.314,15:34:47.942,4.628,-
25,3,3,4,Parada,15:34:52.580,15:34:55.013,2.433,-
25,3,3,4,Parada,15:34:59.612,15:35:01.115,1.503,-
25,3,3,4,Parada,15:35:05.779,15:35:07.315,1.536,-
25,3,3,4,Dormir,15:35:16.679,15:35:17.647,0.968,Correcto
25,3,3,4,Dormir,15:35:24.245,15:35:25.247,1.002,Correcto
25,3,3,4,Ubicacion,15:35:30.250,,,Erroneo
25,3,3,5,Parada,15:37:12.495,15:37:14.157,1.662,-
25,3,3,5,Parada,15:37:18.785,15:37:23.275,4.49,-
25,3,3,5,Parada,15:37:27.939,15:37:30.074,2.135,-
25,3,3,5,Parada,15:37:34.738,15:37:37.708,2.97,-
25,3,3,5,Dormir,15:37:42.372,15:37:43.773,1.401,Correcto
25,3,3,5,Dormir,15:37:50.372,15:37:51.140,0.768,Correcto
25,3,3,5,Ubicacion,15:37:59.303,,,Erroneo
25,3,3,5,Ubicacion,15:38:01.371,,,Correcto
25,3,3,6,Parada,15:39:17.745,15:39:19.167,1.422,-
25,3,3,6,Parada,15:39:23.810,15:39:24.945,1.135,-
25,3,3,6,Parada,15:39:29.612,15:39:32.546,2.934,-
25,3,3,6,Parada,15:39:37.209,15:39:39.779,2.57,-
25,3,3,6,Dormir,15:39:49.142,15:39:50.778,1.636,Correcto
25,3,3,6,Dormir,15:39:57.376,15:39:58.542,1.166,Correcto
25,3,3,6,Ubicacion,15:40:16.109,,,Erroneo
25,3,3,6,Ubicacion,15:40:17.143,,,Correcto
25,3,3,7,Parada,15:41:16.073,15:41:18.242,2.169,-
25,3,3,7,Parada,15:41:22.873,15:41:24.340,1.467,-
25,3,3,7,Parada,15:41:29.005,15:41:29.871,0.866,-
25,3,3,7,Parada,15:41:34.537,15:41:37.735,3.198,-
25,3,3,7,Dormir,15:41:47.093,15:41:47.662,0.569,Correcto
25,3,3,7,Dormir,15:41:54.260,15:41:55.261,1.001,Correcto
25,3,3,7,Ubicacion,15:42:14.394,,,Correcto
26,1,1,1,Parada,14:59:12.947,14:59:21.296,8.349,-
26,1,1,3,Parada,15:11:38.095,,Tiempo excedido,Erroneo
26,1,1,3,Parada,15:12:00.693,15:12:08.880,8.187,-
26,1,1,4,Dormir,15:14:17.148,15:14:23.568,6.42,Correcto
26,1,1,4,Parada,15:14:34.847,15:14:40.894,6.047,-
26,1,1,4,Parada,15:14:53.335,15:14:58.503,5.168,-
26,1,1,4,Ubicacion,15:15:38.567,,,Correcto
26,1,1,5,Dormir,15:17:11.595,15:17:14.548,2.953,Correcto
26,1,1,5,Parada,15:17:30.528,15:17:35.028,4.5,-
26,1,1,5,Parada,15:17:47.527,15:17:56.113,8.586,-
26,1,1,5,Ubicacion,15:18:36.092,,,Correcto
26,1,1,6,Parada,15:21:02.529,15:21:05.114,2.585,-
26,1,1,6,Parada,15:21:17.595,15:21:20.447,2.852,-
26,1,1,6,Dormir,15:21:53.259,15:21:55.927,2.668,Correcto
26,1,1,6,Ubicacion,15:22:20.392,,,Correcto
26,1,2,1,Parada,15:25:07.872,15:25:10.391,2.519,-
26,1,2,1,Parada,15:25:29.138,15:25:32.524,3.386,-
26,1,2,1,Parada,15:25:51.270,,Tiempo excedido,Erroneo
26,3,1,1,Parada,15:00:11.798,15:00:15.151,3.353,-
26,3,1,1,Parada,15:00:27.631,15:00:33.083,5.452,-
26,3,1,1,Dormir,15:01:18.384,15:01:21.051,2.667,Correcto
26,3,1,1,Ubicacion,15:01:26.084,,,Erroneo
26,3,1,2,Parada,15:03:11.668,15:03:16.186,4.518,-
26,3,1,2,Parada,15:03:22.400,15:03:26.686,4.286,-
26,3,1,2,Dormir,15:03:28.200,15:03:30.867,2.667,Correcto
26,3,1,2,Ubicacion,15:04:32.698,,,Correcto
26,3,1,3,Dormir,15:06:10.320,15:06:12.904,2.584,Correcto
26,3,1,3,Parada,15:06:19.486,15:06:22.753,3.267,-
26,3,1,3,Dormir,15:06:25.852,15:06:28.953,3.101,Correcto
26,3,1,3,Parada,15:06:37.118,15:06:39.770,2.652,-
26,3,1,3,Ubicacion,15:07:18.356,,,Correcto
26,3,2,1,Parada,15:09:04.983,15:09:07.869,2.886,-
26,3,2,1,Ubicacion,15:09:15.649,,,Erroneo
26,3,2,2,Parada,15:10:36.818,15:10:40.452,3.634,-
26,3,2,2,Parada,15:10:59.167,15:11:01.952,2.785,-
26,3,2,2,Parada,15:11:20.699,15:11:22.933,2.234,-
26,3,2,2,Dormir,15:11:52.664,15:11:53.732,1.068,Correcto
26,3,2,2,Ubicacion,15:11:58.764,,,Erroneo
26,3,2,3,Parada,15:13:25.449,,Tiempo excedido,Erroneo
26,3,2,4,Parada,15:15:02.266,15:15:06.647,4.381,-
26,3,2,4,Parada,15:15:25.398,15:15:27.465,2.067,-
26,3,2,4,Parada,15:15:46.231,15:15:49.315,3.084,-
26,3,2,4,Dormir,15:16:37.828,15:16:39.829,2.001,Correcto
26,3,2,4,Ubicacion,15:17:13.227,,,Correcto
26,3,2,5,Parada,15:19:14.193,15:19:17.611,3.418,-
26,3,2,5,Parada,15:19:36.358,15:19:39.644,3.286,-
26,3,2,5,Parada,15:19:58.390,,Tiempo excedido,Erroneo
26,3,2,5,Dormir,15:20:53.588,15:20:54.955,1.367,Correcto
26,3,2,5,Ubicacion,15:21:29.020,,,Correcto
26,3,2,6,Parada,15:23:21.436,15:23:24.521,3.085,-
26,3,2,6,Parada,15:23:43.268,15:23:47.320,4.052,-
26,3,2,6,Parada,15:24:06.067,15:24:09.801,3.734,-
26,3,2,6,Dormir,15:24:58.331,15:24:59.799,1.468,Correcto
